Date,Open,High,Low,Close,Volume,Adj Close
2014-05-16,155.610001,156.970001,154.839996,156.429993,2845600,150.563743
2014-05-15,158.690002,158.960007,155.919998,156.639999,2769300,150.765874
2014-05-14,160.199997,160.889999,159.279999,159.449997,2128700,153.470495
2014-05-13,159.559998,160.899994,159.130005,160.279999,1901500,154.269371
2014-05-12,157.910004,159.949997,157.910004,159.550003,2256100,153.566751
2014-05-09,157.570007,157.899994,155.679993,157.199997,2637000,151.304872
2014-05-08,155.759995,158.220001,155.199997,157.399994,2719600,151.497368
2014-05-07,155.410004,156.309998,153.710007,155.520004,3260900,149.68788
2014-05-06,155.850006,155.850006,154.179993,154.539993,3073100,148.74462
2014-05-05,156.50,156.899994,154.520004,156.350006,3015700,150.486756
2014-05-02,160.460007,161.839996,158.570007,158.880005,2561500,152.921878
2014-05-01,159.800003,161.00,159.699997,160.369995,2079500,154.355992
2014-04-30,158.380005,160.360001,158.190002,159.820007,2745700,153.826629
2014-04-29,157.029999,158.380005,156.639999,158.240005,2160500,152.305879
2014-04-28,158.600006,158.830002,154.00,156.539993,3897800,150.669619
2014-04-25,160.479996,160.770004,157.910004,158.240005,3302100,152.305879
2014-04-24,161.039993,162.110001,160.589996,160.850006,2934200,154.818002
2014-04-23,160.259995,160.940002,159.279999,160.449997,2040600,154.432994
2014-04-22,157.639999,160.809998,157.270004,160.460007,4547300,154.442628
2014-04-21,157.50,158.270004,156.229996,157.800003,4551700,151.882377
2014-04-17,161.029999,161.440002,157.350006,157.440002,4525200,151.535877
2014-04-16,156.339996,157.289993,155.119995,157.220001,3194200,151.324126
2014-04-15,155.00,156.020004,153.100006,154.919998,3639600,149.110375
2014-04-14,154.800003,155.130005,153.419998,154.740005,3053700,148.937132
2014-04-11,154.449997,154.490005,151.649994,152.720001,6460700,146.992879
2014-04-10,158.410004,158.880005,155.809998,155.979996,4806600,150.130621
2014-04-09,157.110001,159.00,156.419998,158.160004,4010000,152.228877
2014-04-08,158.699997,158.759995,155.479996,156.559998,6839900,150.688873
2014-04-07,162.949997,163.199997,158.440002,158.559998,4650800,152.613871
2014-04-04,167.009995,167.039993,162.850006,163.240005,3262500,157.118375
2014-04-03,167.309998,167.669998,165.00,166.089996,2337300,159.861489
