,1996-05-15,1996-11-13,1997-05-14,1997-11-12,1998-05-13,1998-11-11,1999-05-12,1999-11-17,2000-05-17,2000-11-15,2001-05-16,2001-11-14,2002-05-15,2002-11-13,2003-05-14,2003-11-12,2004-05-12,2004-11-17,2005-05-18,2005-11-16,2006-05-17,2006-11-15,2007-05-16,2007-11-14,2008-05-14,2008-11-12,2009-05-13,2009-11-18,2010-05-12,2010-11-17,2011-05-18,2011-11-16,2012-05-16,2012-11-14,2013-05-15,2013-11-13,2014-05-14,2014-11-12,2015-05-13,2015-11-18,2016-05-18
300308,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.22547332,0.27777778,0.08695652,0.256,0.21273885,NaN,-0.05523256,-0.16369231,NaN
000999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.01502146,-0.04647785,-0.45696877,-0.01542777,-0.10683761,0.01754386,-0.32601881,0.55372093,-0.39979045,-0.23591022,0.02969974,0.44532488,0.14473684,NaN,0.1928934,0.01010638,-0.36861506,NaN,0.37972028,0.20324379,0.01179444,-0.21357202,0.00741133,-0.03625854,0.13522356,0.34918348,-0.20612318,-0.13497758,0.06500778,0.57491238,-0.17987946,-0.14603354,0.19152692
002335,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.50978875,NaN,-0.05048468,-0.25316889,-0.23119266,0.47016706,0.02840909,0.12391476,0.41081461,1.59382778,-0.40759931,0.20139294,0.22981098
002216,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.3026871,0.41210191,0.19260262,0.1913767,0.51253968,-0.05645923,-0.0408186,-0.28153989,-0.14122014,0.57677128,0.19821216,-0.13369144,0.10425996,0.9606946,-0.3930314,-0.30362604,0.25470514
000401,NaN,0.11910112,-0.29718876,0.48857143,-0.16122841,-0.00228833,0.07798165,-0.01297872,0.20047424,0.06751661,-0.17796468,-0.00736648,-0.07503608,-0.00690885,-0.06081688,0.24492234,-0.29366603,-0.40217391,0.33181818,0.20477816,NaN,2.58792651,0.16532553,0.16572505,-0.60258481,0.99051491,0.11232131,-0.07166463,NaN,0.2945925,-0.33556846,0.13125924,-0.41434172,0.04239837,-0.2405994,-0.04351023,0.1482573,0.88003571,-0.43669496,0.11696523,NaN
600594,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.11334702,-0.37517369,0.04892513,NaN,-0.48163962,0.99258649,0.14220752,0.38255519,-0.37696335,0.6092437,0.58224543,0.27211221,0.17356337,0.02553333,-0.01530502,-0.05429072,0.18402778,0.42619746,0.01439342,0.26418919,-0.08444682,0.66958552,-0.27482517,-0.23722276,0.06637168
002166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.18956044,-0.61694915,2.20353982,1.06906077,-0.27236315,0.68990826,-0.16612378,-0.24348958,-0.15146299,-0.21501014,0.39534884,-0.13518519,0.06809422,0.47273456,0.61911244,0.2575248,-0.29330748,0.1012299
000687,NaN,NaN,-0.25515055,0.04893617,-0.05273834,-0.33190578,0.25641026,-0.02806122,0.19160105,0.07929515,-0.25306122,-0.0136612,-0.16897507,-0.12333333,-0.10646388,0.13957447,-0.32225541,-0.33884298,-0.04166667,NaN,0.11111111,4.13846154,-0.20359281,0.93045113,-0.75851996,1.12903226,NaN,-0.31808036,0.07855974,0.01365706,-0.11676647,-0.07457627,-0.2985348,-0.02610966,-0.03217158,0.09418283,0.50379747,NaN,NaN,-0.27670683,0.04608551
002631,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.36880734,-0.2877907,0.00408163,0.29268293,0.3081761,0.45192308,3.10264901,-0.0472155,-0.12028801,0.12903226
603918,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.20918822,NaN
600794,NaN,NaN,-0.45858586,0.34328358,0.18055556,0.12941176,0.20833333,0.32758621,0.22727273,0.01587302,-0.28125,0.04347826,0.0625,0.0,-0.1372549,-0.3469697,-0.2575406,-0.28125,-0.07173913,0.40983607,NaN,1.95733788,-0.34852856,0.09831709,-0.49435484,1.215311,0.35421166,0.11642743,0.19047619,0.26,-0.16825397,0.05076336,-0.12459135,0.28091286,0.15451895,0.02693603,0.54098361,0.76241135,-0.28772636,-0.35451977,0.41575492
601100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.20424949,-0.23686477,0.26862302,-0.08718861,-0.12670565,0.35714286,0.32565789,0.0483871,-0.34319527,0.46036036
600399,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.28111274,0.03462322,-0.11811024,-0.05357143,-0.09433962,0.02604167,0.40609137,0.05415162,-0.54794521,-0.0530303,-0.008,2.70967742,-0.08478261,-0.22137767,-0.62172056,0.95806452,0.37602965,-0.27865908,0.07883817,0.10769231,-0.15625,-0.0781893,-0.18303571,0.17486339,0.08372093,0.15879828,1.81851852,0.48094612,-0.12067436,-0.36528759,0.19236884
002668,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.08757485,0.0221493,0.18138042,0.17663043,0.23648961,0.19975719,2.75099245,-0.42030339,0.36334348
000935,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.27876683,0.55348048,0.44371585,-0.50340651,0.05945122,-0.15539568,-0.11925043,-0.20116054,0.06779661,-0.29251701,-0.20192308,0.32931727,0.12084592,0.5148248,1.62099644,NaN,0.03639515,NaN,0.81210856,0.18663594,-0.13728155,0.22068422,0.19350973,-0.19828518,-0.2253589,-0.17325871,0.06138107,-0.12260808,NaN,0.23282443,0.35139319,-0.19243986,-0.16879433,4.66382253
601163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
600583,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.05418251,-0.06231156,0.04072883,0.33882595,0.38461538,0.23888889,0.15246637,0.77042802,0.09010989,0.64314516,0.39754601,0.20544337,-0.50473416,0.31911765,0.05462653,-0.3640592,0.12815824,-0.0163548,-0.12672259,-0.05265866,-0.10827449,0.3151269,0.25027019,-0.14670289,0.12879884,0.63717949,-0.23884103,-0.30246914,0.07964602
603025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.29289072,-0.33151556,0.28212101
000821,NaN,NaN,NaN,NaN,NaN,-0.34586466,0.24302135,0.18401585,0.27501952,0.01750088,-0.36523908,-0.04890936,-0.15527066,-0.15008432,-0.18253968,0.22330097,-0.22440476,-0.32310054,-0.29327286,NaN,0.05108911,2.20459683,-0.18506761,-0.145145,-0.58075949,0.66022544,0.59990301,-0.07684147,0.16631095,0.05039414,-0.24832485,-0.13531824,-0.25092784,0.15386733,-0.10710878,0.27705049,NaN,1.39608833,-0.12422982,-0.21334937,0.25133772
600777,NaN,NaN,0.08710801,0.68301282,-0.12378595,-0.33123234,0.20084498,0.30446549,0.30497925,0.01589825,-0.35680751,0.07542579,-0.21493213,-0.04034582,-0.17117117,0.11231884,-0.26384365,-0.21681416,-0.10169492,0.36477987,0.06912442,2.55172414,-0.09466019,-0.19302949,-0.57973422,0.86561265,0.54237288,-0.20192308,0.07228916,-0.03370787,-0.2192691,-0.02340426,0.08496732,0.10040161,-0.01642336,0.51391466,0.31127451,0.22523364,NaN,NaN,NaN
000839,NaN,NaN,NaN,0.8447205,-0.15488215,-0.29043825,0.61145424,0.7097561,0.06399022,-0.12698717,-0.31505046,-0.18641896,0.04724409,-0.07142857,-0.12955466,0.29488372,-0.1246408,-0.30693476,0.06690349,0.54827969,0.15412186,0.64906832,0.02448211,0.10183824,-0.62645979,1.05314873,0.26604307,-0.25412371,0.17438378,-0.15692428,-0.17729176,-0.21464932,-0.14332013,-0.01765448,0.03722721,0.02722772,0.42168675,1.01412429,0.30575035,NaN,0.68654434
600823,0.43586833,0.2513834,-0.24826279,0.28739496,-0.07571802,-0.1829096,0.21694036,0.43465909,0.25742574,0.10629921,-0.21708185,0.20909091,-0.25263158,-0.19215292,-0.12017435,0.21019108,0.08187135,-0.35675676,0.02521008,0.40163934,0.07017544,1.87978142,0.62428843,-0.22429907,-0.65512048,1.63755459,0.41390728,-0.45550351,0.2344086,0.17421603,-0.22106825,-0.00514286,-0.19050354,0.05108798,-0.08213321,0.01176759,0.26144899,0.89281598,-0.11863203,-0.22049511,0.1211226
000930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.04891566,0.20514588,0.160122,-0.40617811,0.05976757,-0.18798956,0.00321543,-0.09935897,0.33345196,-0.19829197,-0.23035952,0.25562284,1.04615915,-0.26262626,1.33105023,-0.32125367,0.12842713,-0.64578005,0.90974729,0.62570888,-0.10953488,0.11987464,0.06040112,-0.25522322,-0.13037059,-0.33955857,0.07377892,-0.06966723,-0.02985075,0.57824934,1.46890756,0.18039483,-0.40599769,0.13495146
600506,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.21310241,-0.2277512,-0.22924411,0.04180064,-0.28703704,-0.3961039,0.03584229,0.22145329,-0.10764873,3.77777778,-0.09302326,-0.02637363,-0.51392024,0.03405573,0.63473054,-0.1025641,0.10918367,NaN,-0.29022325,-0.03036876,-0.06823266,0.15966387,NaN,-0.125,0.49593496,0.68245342,-0.03276419,0.02576336,0.40883721
002602,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.22810458,-0.27730737,0.02577622,0.13363792,NaN,0.47271532,1.15848214,NaN,NaN,0.67221694
601899,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.67692308,1.59259259,0.13061224,-0.16064982,0.01290323,-0.12951168,-0.02439024,-0.115,-0.04237288,-0.20058997,-0.18450185,-0.05882353,0.23076923,1.1640625,NaN,-0.16253444,0.18092105
002617,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.35384615,NaN,0.3323486,-0.12823356,2.53115727,-0.22809124,0.5474339,0.22211055,0.41118421,NaN
002663,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.01785714,0.34747475,-0.14242879,-0.18356643,0.17130621,1.16636197,-0.27848101,-0.10292398,NaN
601009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.14991119,-0.40137902,0.57033159,0.33540787,-0.25099867,0.04,NaN,-0.11159737,0.01231527,-0.12408759,0.22222222,-0.08636364,-0.02164179,0.50521231,0.54797297,0.09701004,-0.08425346,0.16119922
000488,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.30257511,0.09292308,0.28153153,0.09028998,-0.11182752,0.17740472,0.01734104,-0.1155303,-0.36830835,0.26101695,-0.06451613,1.33333333,0.24261084,0.30327056,-0.6973384,0.44723618,0.14756944,-0.11800303,0.04116638,0.0247117,NaN,-0.17695473,-0.1575,0.03857567,0.19714286,-0.09307876,0.24210526,1.0529661,-0.08462332,-0.10710259,0.20959596
300506,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.03795812
600685,0.27756654,0.23214286,-0.25603865,0.08928571,-0.12369598,-0.05136054,0.39870921,-0.00281979,0.26992288,0.10728745,-0.18464351,0.08744395,-0.22268041,-0.10344828,0.18047337,0.21804511,-0.24691358,-0.3989071,0.17272727,0.56976744,NaN,1.47942387,1.15062241,-0.45263361,-0.70532252,0.95334928,0.31475811,-0.23381463,0.09118541,0.15598886,-0.15373494,-0.12107062,-0.25683556,-0.10836966,NaN,0.52512156,NaN,0.87486477,-0.25985766,-0.39742723,0.20757321
000627,NaN,0.26644463,-0.15055884,0.23684211,-0.16770964,-0.23984962,2.11473788,0.4893617,0.04051173,0.09016393,0.11278195,0.03547297,-0.09461664,-0.01621622,-0.71428571,0.29487179,-0.21782178,-0.24683544,-0.18487395,0.20618557,0.17094017,3.18248175,NaN,0.01832994,-0.68,0.7375,0.3705036,0.35170604,0.11262136,-0.11343805,-0.28346457,-0.14285714,-0.09935897,0.09964413,-0.15857605,0.06538462,0.62454874,NaN,-0.23617339,-0.27886497,0.0990502
300285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00144718,0.76086957,0.07160494,-0.06451613,0.41050903,0.4540163,NaN,-0.15780955,0.22869955
002502,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.29181495,-0.01507538,-0.27244898,NaN,-0.0028135,0.32406288,1.03622527,NaN,0.5599075,NaN,NaN,0.42102689
000565,1.76470588,0.07234043,-0.20238095,0.04029851,0.54423721,-0.15670486,0.08373118,0.31819722,0.25706941,0.30879346,-0.4515625,0.03133903,-0.09392265,0.10670732,-0.26721763,-0.13533835,-0.3826087,-0.33802817,0.09574468,0.81553398,NaN,1.78571429,0.7542735,1.05968331,-0.84742756,1.03100775,0.24045802,-0.08369231,-0.00604433,0.02195946,-0.36578512,-0.19728955,-0.02272727,0.06644518,-0.07476636,0.11616162,0.64585219,0.54985337,0.69299905,-0.2190556,NaN
600268,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.06422018,-0.00784314,-0.39130435,0.05551948,-0.20793602,-0.20543689,-0.16422287,0.49122807,-0.16470588,-0.25821596,0.18987342,0.48404255,-0.11111111,1.59274194,-0.23172628,0.22874494,-0.57990115,1.08627451,NaN,0.60314685,0.14940022,0.10721063,-0.16023993,-0.10306122,-0.41979522,0.02254902,-0.05254075,-0.00425015,0.37398374,0.66272189,-0.05960854,-0.36518448,0.28614009
000967,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00286729,0.04135287,-0.34109139,0.0035921,-0.13680652,-0.31766874,-0.25084402,0.30238846,-0.34256055,-0.3,NaN,-0.00145985,0.02631579,2.03205128,-0.08949965,-0.07894737,-0.54901961,0.86335404,0.55,0.07526882,0.008,0.11507937,-0.16014235,-0.15974576,-0.21558245,0.32240437,0.07389402,0.1045722,0.78483607,NaN,-0.07986111,-0.19245283,0.1682243
300204,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.32469775,0.70404172,-0.07345065,0.28901734,-0.23702755,-0.13518052,0.41747573,0.76438356,-0.08113354,-0.32615125,0.25642633
300438,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.63656683,-0.05094237,-0.00992949
000691,NaN,NaN,-0.185882,-0.17507857,-0.11810847,-0.25031766,0.18813559,0.2168331,0.29073857,0.01453224,-0.2954342,-0.01143583,-0.06812339,-0.24965517,-0.24816176,-0.03178484,-0.47222222,-0.33014354,0.08571429,0.39473684,-0.07075472,2.8071066,0.15333333,NaN,-0.68639053,1.29559748,0.52054795,-0.00720721,NaN,NaN,0.12733447,-0.23042169,0.09001957,-0.00359066,-0.0990991,0.008,0.42460317,0.27019499,NaN,-0.04589372,0.4278481
603729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.24065167,-0.3546179,0.30568308
002438,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.24959039,0.04075691,-0.0027972,-0.11079944,0.07334385,-0.17707568,0.31339286,0.50101971,0.33876812,-0.25,-0.2458277,0.36543062
002534,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00514139,-0.20090439,-0.34114794,0.10920245,-0.09955752,-0.09643735,0.71094494,NaN,-0.34457968,-0.10709131,0.35452586
002150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.13522584,-0.56937257,0.79984979,0.3767995,-0.10592514,0.35762712,0.1298377,NaN,-0.11022576,-0.25223881,0.01397206,0.01574803,0.21124031,0.504,0.5,-0.33120567,NaN,0.66497086
601155,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.28813559
600791,NaN,NaN,-0.13630832,0.25410991,0.73033708,-0.28787879,0.13981763,0.24906667,0.37830914,0.12732342,-0.40697994,0.15152919,-0.18309859,-0.091133,-0.09485095,-0.11077844,-0.33670034,-0.20812183,0.05769231,0.06666667,0.11931818,2.36548223,0.32880845,-0.1906924,-0.52173913,0.97067449,0.11309524,-0.25534759,0.02872531,0.02792321,-0.21731749,0.01301518,-0.15631692,0.05076142,0.22705314,-0.11791339,0.37759429,0.70662563,-0.20484101,-0.25510326,0.42628205
000875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11416807,-0.12783471,0.06567797,-0.25881077,-0.27846867,-0.13146333,0.37743191,-0.1920904,2.14685315,NaN,-0.1598916,-0.59193548,0.60474308,0.33251232,-0.07208872,NaN,0.26744186,-0.2146789,-0.26869159,-0.09265176,0.10211268,-0.13738019,0.03333333,0.56989247,2.7716895,NaN,-0.41918665,0.12028725
000761,NaN,NaN,NaN,NaN,-0.24396135,0.12460064,0.09943182,0.00775194,0.57179487,-0.03752039,-0.30169492,0.0842233,-0.0217148,0.00686499,NaN,0.0524948,-0.15308642,-0.03206997,0.0060241,0.10179641,0.02445652,2.23076923,-0.14285714,-0.05296935,-0.59279862,0.47491307,0.12933648,-0.26781986,0.19551935,0.38330494,-0.36699507,-0.14007782,-0.26923077,-0.02167183,-0.07594937,0.1130137,0.53846154,0.328,-0.21987952,0.15830116,-0.02833333
002160,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.31638913,-0.65128205,0.88235294,0.32617188,-0.15905744,0.10683012,1.27373418,-0.20250522,-0.19633508,-0.23561346,-0.29261364,0.00200803,-0.11222445,0.55643341,0.84075417,-0.06760164,-0.32651682,0.24215809
601388,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.19557317,-0.11293634,-0.14398148,0.02920498,0.23121387,1.2368758,0.05323412,NaN,0.16111111
000822,NaN,NaN,NaN,NaN,NaN,-0.02222222,0.07828283,0.07728337,0.69347826,0.19383825,-0.35376344,0.00665557,-0.21652893,-0.03164557,-0.12200436,0.32655087,-0.06958474,-0.02895054,-0.21490683,0.13924051,-0.04861111,2.97323601,-0.26699326,0.00167084,-0.59382819,0.37782341,0.17436662,-0.16763959,0.04345175,0.52790766,-0.23381467,-0.33325012,-0.2456009,-0.07692308,-0.07258065,-0.14492754,0.46101695,0.87006961,-0.13771712,-0.32805755,0.40899358
000407,NaN,0.1006963,0.15328467,0.292827,-0.10770235,-0.18983175,0.39954853,0.80322581,-0.11627907,-0.05870445,-0.27741935,0.02172619,-0.1246723,-0.14575707,-0.18075575,0.20779838,-0.21653543,-0.35678392,0.1484375,0.14965986,0.11242604,3.20744681,NaN,0.13120567,-0.57210031,1.27106227,0.15,-0.25315568,0.0570892,0.0980636,-0.12085423,0.1742731,0.01410437,-0.01699892,-0.08614998,-0.05040427,0.17028986,0.39318885,-0.19555556,-0.05124309,-0.02023584
000976,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.27212754,-0.39954683,0.0591195,-0.20190024,-0.16517857,-0.11942959,0.09109312,-0.29313544,-0.42257218,-0.12727273,0.23958333,NaN,3.02714932,NaN,NaN,-0.68429752,1.01570681,0.2961039,-0.14028056,0.14918415,0.37525355,-0.21238938,-0.21161049,-0.01900238,-0.08232446,-0.06068602,0.03651685,0.12737127,NaN,-0.10076775,-0.13553895,0.1382716
600099,NaN,NaN,NaN,0.18504545,-0.12590449,-0.13245033,0.05916031,0.16756757,0.47993827,0.10218978,-0.12204352,0.03771552,-0.17549325,-0.11712846,-0.04707561,0.11287425,-0.48453054,-0.35490605,-0.04247573,0.35614702,-0.09345794,3.73195876,-0.39724038,-0.23253012,-0.52904239,0.81333333,0.56801471,-0.02473623,0.37444404,-0.12191709,-0.2312749,-0.172454,-0.17723501,0.10390105,-0.14221686,0.16579582,0.53077056,0.59797297,NaN,NaN,0.40551181
000409,NaN,0.05478649,-0.13735958,1.75335224,-0.37813159,-0.07831325,0.07271242,-0.00076161,0.36814024,-0.10083565,-0.32775713,-0.06912442,-0.15445545,-0.33489461,-0.45422535,-0.39677419,NaN,NaN,NaN,0.16860465,0.11940299,2.12444444,0.36273115,NaN,NaN,2.33513514,0.31928687,-0.08353808,0.02949062,NaN,-0.14791403,-0.02967359,0.44189602,0.69247084,-0.20426065,-0.25669291,0.16631356,0.81108084,-0.52056169,0.17259414,NaN
600686,0.10687023,0.26896552,-0.14130435,0.12025316,0.18079096,0.3492823,-0.17021277,0.14957265,0.43866171,0.1369509,-0.24318182,0.08408408,0.07479224,0.10824742,-0.20697674,0.17888563,-0.44278607,0.01339286,NaN,0.38162544,0.35294118,1.5047259,-0.03396226,0.12828125,-0.69187093,0.51011236,0.29508929,-0.1738481,0.14603616,0.02184466,-0.1935867,-0.08689249,-0.08709677,0.59717314,-0.06637168,-0.03909953,0.56966708,0.91987431,-0.19762684,-0.36109128,0.03040945
600593,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.27173913,-0.28171642,0.04675325,-0.15384615,-0.41788856,0.18387909,0.1212766,-0.14611006,1.23555556,0.04671968,-0.09762583,-0.48389813,0.9435155,0.27499738,-0.02978934,0.44783715,-0.07322789,-0.04614412,-0.04009278,-0.19454608,0.00085712,0.05420913,0.14378554,0.46732955,0.49080348,0.18376623,-0.22572682,0.48884166
000671,NaN,NaN,-0.1875,0.17948718,0.13043478,-0.01923077,0.25490196,0.40625,0.1,0.19191919,-0.27966102,0.02352941,-0.18390805,-0.26760563,-0.26923077,0.42105263,-0.14814815,-0.26086957,0.02941176,0.22857143,NaN,1.0,0.25675676,-0.17204301,-0.66233766,2.65384615,0.90526316,-0.13259669,0.18471338,-0.11290323,-0.21212121,0.36538462,0.35830986,0.61385317,0.03006939,-0.1746507,0.49848851,0.99495663,-0.23895237,-0.21605102,0.10169492
002815,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
000718,NaN,NaN,-0.39920949,0.08552632,-0.2,0.0530303,0.15827338,0.02236025,0.31591738,-0.03831948,-0.32885262,0.02217454,-0.17984605,-0.1774744,-0.27385892,0.02857143,-0.56944444,1.32258065,NaN,NaN,0.63855422,2.92647059,0.73782772,-0.46519397,-0.4652428,1.37226827,0.55876747,-0.49052374,0.0,0.064,-0.06766917,0.0141129,-0.12723658,0.02961276,-0.16814159,-0.16755319,0.29073482,1.49257426,0.01588878,0.15151515,NaN
601186,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.23930073,0.06203692,-0.0397304,-0.17128432,-0.04754829,-0.06552262,-0.28881469,-0.11032864,0.28759894,-0.00819672,-0.02066116,-0.07405063,0.52654363,2.36238806,-0.33709162,-0.35382349,0.20518135
