code,1996-01-04,1997-01-06,1998-01-05,1999-01-04,2000-01-04,2001-01-04,2002-01-04,2003-01-06,2004-01-05,2005-01-04,2006-01-04,2007-01-04,2008-01-04,2009-01-05,2010-01-04,2011-01-04,2012-01-04,2013-01-04,2014-01-06,2015-01-05
600695,-0.0524,0.0585,0.4586,0.0123,0.768,-0.2406,-0.2798,-0.4594,-0.315,0.463,NaN,1.486,-0.5202,0.7588,-0.2783,-0.0701,-0.1905,0.3284,0.3469,0.8973
600556,NaN,NaN,NaN,NaN,NaN,NaN,-0.2232,-0.1784,-0.0321,-0.0476,-0.2793,1.4928,NaN,NaN,NaN,NaN,NaN,NaN,2.905,0.7661
603766,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0146,0.5929,0.5424
600583,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2558,0.5463,0.6467,1.6364,0.891,-0.3997,0.0437,-0.119,-0.3231,0.0654,0.2362,0.5653,-0.2425
300337,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0039,0.1126,0.3943
002078,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.7824,-0.7461,1.8951,0.1045,-0.2853,-0.3522,0.2469,0.3579,0.2734
601188,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.3097,0.0671,-0.1686,1.108,0.1198
000890,NaN,NaN,NaN,NaN,1.3488,-0.5022,-0.204,-0.2337,-0.1467,-0.3057,0.3266,1.4869,-0.6239,1.1701,0.0835,-0.3742,-0.0477,0.0079,0.9555,0.5193
600798,NaN,NaN,0.2008,0.1768,0.5765,-0.2444,-0.2248,0.0621,-0.2869,-0.207,0.1182,2.7974,-0.6578,0.9085,-0.1954,-0.3433,0.1798,-0.0456,0.5821,0.1355
000404,NaN,-0.0476,0.5423,-0.152,0.5746,-0.3547,-0.2127,-0.3235,-0.0571,-0.3516,0.0711,3.0871,-0.6548,1.4335,0.0427,NaN,0.3317,0.0412,0.3873,0.0409
000789,NaN,NaN,0.3571,0.0743,0.9885,-0.329,-0.2916,0.0335,-0.1796,-0.4606,0.3,2.5631,-0.5687,0.5015,0.7133,-0.2047,0.2213,-0.2643,0.6515,-0.1874
600170,NaN,NaN,NaN,-0.0866,0.5425,-0.1375,-0.1124,-0.0563,-0.2807,-0.2439,0.4677,2.1758,-0.3979,0.5833,-0.0323,-0.4201,0.8389,-0.0609,0.9551,-0.0019
002818,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
002088,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2033,-0.6487,1.3288,-0.276,-0.4371,-0.0646,-0.0179,0.5835,0.1557
002679,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1688,0.2017
600019,NaN,NaN,NaN,NaN,NaN,-0.3143,0.0894,0.9702,-0.1916,-0.2591,1.3701,1.0315,-0.717,0.948,-0.2857,-0.2211,0.0609,-0.1854,0.9593,-0.2573
601808,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.6475,0.2585,0.6391,-0.4297,0.1476,0.2576,0.1147,-0.3521
600808,0.6561,-0.1569,-0.193,0.1419,0.495,-0.2245,-0.0013,0.7401,-0.2113,-0.2181,0.8008,1.2588,-0.6787,0.4991,-0.2984,-0.2783,-0.1325,-0.2407,1.4634,-0.2351
600660,0.7284,-0.2143,-0.0182,0.563,1.5355,0.0047,-0.2977,0.9119,-0.1884,-0.1263,NaN,1.4156,-0.7519,2.4759,-0.2852,-0.2164,0.1714,-0.0412,0.7526,0.153
600998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.342,0.1416,0.3211,0.2293,0.0165
600426,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0874,0.5095,-0.0612,NaN,2.7587,-0.6184,1.0748,-0.3955,-0.2206,0.0707,-0.1732,0.8639,0.1541
002620,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.15,0.0807,0.0055,1.0311
600358,NaN,NaN,NaN,NaN,NaN,-0.138,0.1455,-0.1295,-0.4574,-0.3852,1.1296,1.4747,-0.7028,1.0319,-0.1352,-0.3182,-0.0213,0.1417,0.7136,0.9582
000671,NaN,0.0582,0.175,0.2766,0.83,-0.2714,-0.2,-0.3594,0.1707,-0.2813,0.2841,1.0813,NaN,2.8933,0.226,-0.3017,1.5496,0.0888,0.6225,0.3357
000951,NaN,NaN,NaN,NaN,0.6738,-0.0313,-0.4542,0.6403,0.1506,-0.1223,NaN,1.5558,-0.733,1.0431,0.0288,-0.558,0.0408,-0.1709,1.1433,-0.2121
000526,1.0909,-0.1764,0.0468,0.3285,0.9826,-0.2724,-0.2669,-0.3508,-0.3997,0.1921,-0.0795,1.2014,-0.5566,2.2039,NaN,-0.4788,0.4647,0.8534,0.1175,1.8028
002755,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
002061,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9251,-0.7744,1.751,-0.1741,-0.4108,0.2404,0.0704,0.1403,0.465
600399,NaN,NaN,NaN,NaN,NaN,-0.1234,-0.2157,0.025,0.1268,-0.455,0.05,2.6286,-0.6719,1.0775,-0.1621,-0.438,0.2857,0.0859,4.0279,NaN
601336,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0473,-0.2463,1.2956,-0.0262
601100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0264,0.0438,0.2543,0.1219
002013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.1133,0.3472,2.1237,-0.5842,1.5476,2.0477,-0.4261,0.0098,0.4094,0.5494,0.2165
002748,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
002693,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3006,0.4024,NaN
000761,NaN,NaN,NaN,0.1246,0.6563,-0.2882,-0.0675,0.0982,-0.1624,0.1067,NaN,1.7707,-0.7045,0.6469,-0.0887,-0.269,-0.2054,-0.1883,0.879,0.0417
603556,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
600150,NaN,NaN,NaN,-0.0276,0.4191,-0.0057,-0.1418,-0.287,0.3252,0.1656,2.6368,7.9051,-0.8529,0.9681,-0.0919,-0.3978,0.1672,-0.0134,0.6475,-0.0766
300441,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
600231,NaN,NaN,NaN,NaN,NaN,-0.1827,-0.0653,0.8341,-0.3008,-0.1577,NaN,1.2895,NaN,1.7409,-0.2998,-0.4087,-0.0996,-0.3617,0.6467,NaN
002695,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0622,0.0626,0.1375
603128,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6611,0.4472,0.3832
000718,NaN,NaN,-0.0582,0.1878,0.3826,-0.3317,-0.1926,-0.4404,-0.5902,1.8,2.2286,2.5159,-0.6715,2.0046,-0.2396,-0.3661,0.4921,-0.4569,0.6758,NaN
603017,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7218
000908,NaN,NaN,NaN,NaN,0.5157,-0.4191,-0.1527,-0.289,-0.1438,-0.4427,1.9952,0.6428,NaN,1.5739,-0.1591,-0.4095,0.6156,0.0541,0.7237,0.0516
601899,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.946,-0.1201,-0.3046,0.0242,-0.3788,0.6681,-0.0478
002037,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.2512,0.6625,1.5498,-0.5409,1.1995,0.717,-0.2127,0.2746,-0.3239,0.7141,0.4672
601020,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
600166,NaN,NaN,NaN,0.831,-0.188,-0.3053,0.0455,0.942,-0.4254,-0.5455,1.0857,3.0411,-0.6068,2.8276,0.2275,-0.5101,0.1685,-0.2404,0.3713,-0.0585
600926,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
600463,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.2093,NaN,1.538,-0.5653,1.5156,-0.2664,-0.3291,0.4813,0.0782,0.3312,1.2638
002430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0779,-0.3995,-0.2371,0.2242,0.1378
600592,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.1999,-0.1883,0.7004,NaN,0.5707,-0.5077,1.3098,0.0018,-0.3801,-0.0739,0.0939,0.4411,0.4189
600793,NaN,NaN,0.3268,0.5006,0.4243,-0.1509,-0.2797,-0.4123,0.0142,-0.2469,NaN,1.2688,-0.6697,2.1141,-0.0628,0.3734,-0.4142,0.1238,0.1926,0.8117
000533,1.2865,0.6798,-0.3918,0.4801,0.3748,-0.4719,-0.2894,0.3876,-0.3545,-0.2255,1.3061,0.9361,-0.7234,2.4274,0.081,-0.5447,-0.1305,0.0086,0.3779,NaN
600131,NaN,NaN,NaN,0.4523,0.5255,-0.1643,-0.1202,0.1295,-0.2673,-0.135,0.4,NaN,-0.6847,0.6878,0.27,-0.3737,0.0576,-0.2549,0.7546,0.3705
002648,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0743,0.8394,-0.1664,-0.207
000630,NaN,0.5442,-0.2366,0.2251,0.4194,-0.2589,-0.1646,0.6667,-0.2182,-0.1279,0.64,3.1585,-0.737,2.1301,0.6057,-0.5222,0.1548,-0.5147,0.8619,-0.0534
002607,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.3146,0.0158,0.3928,1.1118
000732,NaN,NaN,-0.0453,0.1435,0.5448,-0.3712,-0.1778,-0.2262,-0.259,-0.3609,-0.1873,7.1746,NaN,NaN,NaN,-0.2062,0.5699,0.1099,0.9377,0.2491
600569,NaN,NaN,NaN,NaN,NaN,NaN,-0.1134,0.6673,-0.3183,-0.346,0.4704,3.0083,-0.7242,0.7757,-0.3982,-0.2362,-0.145,-0.2545,1.0599,-0.0552
300057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.4447,0.0318,0.5061,-0.1916,0.7333
600291,NaN,NaN,NaN,NaN,NaN,-0.1884,-0.2902,-0.0713,-0.2779,-0.3499,1.2451,5.0902,-0.7738,1.7246,-0.1832,-0.4664,0.1168,0.2521,1.6106,NaN
600841,0.6447,-0.2384,0.0882,0.1371,0.5501,-0.2202,0.0674,-0.2816,0.0971,-0.3005,0.1002,1.8937,-0.59,1.1492,-0.1727,-0.2535,0.4876,-0.0118,0.0354,0.6089
600711,NaN,0.0818,0.9916,-0.1266,0.8551,-0.2396,-0.1473,-0.3213,-0.071,-0.228,NaN,NaN,-0.7712,1.0785,0.992,-0.1089,NaN,-0.3108,1.2974,-0.0091
600219,NaN,NaN,NaN,NaN,0.424,-0.2022,-0.3345,0.1058,-0.2823,-0.106,1.3691,2.2433,-0.776,1.0425,-0.2391,-0.3588,0.113,-0.2773,1.0216,-0.2882
000856,NaN,NaN,NaN,0.0917,0.5338,-0.2402,-0.3129,-0.349,-0.2885,-0.2466,0.4843,NaN,-0.5687,1.0708,0.1842,-0.2011,-0.1544,-0.1349,0.4829,0.6269
601633,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9521,0.8303,0.1246,-0.2307
600167,NaN,NaN,NaN,NaN,0.7096,-0.3221,-0.1241,-0.3056,-0.167,-0.3128,0.965,2.1248,NaN,1.1097,-0.0746,-0.244,0.3261,0.0631,0.3183,0.3132
601998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.6134,1.067,-0.3323,-0.1976,0.1217,-0.1005,1.3176,-0.1716
600026,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9653,0.0109,-0.3745,0.9657,2.7297,-0.7763,0.7118,-0.2898,-0.3972,-0.1714,-0.0677,1.1498,-0.0915
002591,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0711,0.4789,0.4183,0.9038
002220,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6457,0.5455,-0.175,-0.1083,-0.0237,0.2525,0.8128
002595,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0521,0.6031,0.3779,0.7504
600169,NaN,NaN,NaN,0.7649,0.474,-0.2899,-0.2217,-0.2857,0.8158,-0.3652,0.9692,3.9623,-0.6355,0.8247,0.2798,-0.5114,0.0337,-0.2527,2.1491,-0.4122
601958,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1868,0.3878,-0.566,0.0786,-0.418,0.5482,-0.2753
000880,NaN,NaN,NaN,-0.0595,0.7446,-0.2823,-0.1755,-0.3106,-0.2785,-0.3723,5.1342,NaN,NaN,2.2829,0.0361,-0.4692,-0.1344,-0.082,0.5737,0.258
000657,NaN,-0.0476,0.425,0.3463,0.5205,-0.4305,-0.1486,-0.1234,-0.4032,-0.1441,1.5579,1.3591,-0.8299,1.4769,0.4793,NaN,NaN,NaN,0.5118,-0.0744
002142,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.679,1.466,-0.2318,-0.288,0.2087,-0.1061,0.7921,0.1384
600679,-0.0266,0.0821,0.427,0.34,1.556,0.1483,-0.0856,0.0591,-0.7494,-0.4206,NaN,0.922,-0.5845,0.6483,0.403,-0.5507,0.3487,0.4005,0.0814,0.3774
300191,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1533,2.909,-0.3745,1.1861
002295,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.2251,-0.3947,-0.1468,-0.1407,NaN,1.2154
601009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.5471,1.2153,-0.2521,-0.0815,0.0312,-0.093,0.9821,0.1656
600515,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.2093,-0.3641,-0.4855,1.1452,NaN,-0.7778,2.7844,-0.0945,-0.4913,0.5974,0.1829,0.1448,0.809
603959,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
002797,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
000528,0.7037,0.1014,-0.2105,0.1683,0.8153,-0.1945,0.039,0.6714,-0.4354,0.194,2.2542,1.6487,-0.7709,1.6426,0.7373,-0.5405,-0.115,-0.3706,1.2424,-0.3987
002760,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
000504,1.0529,0.2575,-0.128,0.1364,2.2626,-0.4606,-0.1575,-0.2567,-0.025,-0.3494,0.3621,NaN,-0.7609,1.6338,0.1378,-0.4697,0.1022,0.0727,0.2695,NaN
002630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1087,0.4856,0.2864,0.579
000709,NaN,NaN,-0.3243,0.0467,0.4331,-0.1556,-0.1105,0.3243,-0.1868,-0.3242,1.7073,3.2775,-0.7511,0.656,NaN,-0.2549,-0.0327,-0.2898,1.0958,-0.1639
600307,NaN,NaN,NaN,NaN,NaN,-0.2284,-0.0601,0.8199,-0.2628,-0.2731,0.3694,5.406,-0.8273,2.0034,-0.3359,-0.2566,-0.0434,-0.2796,0.7942,-0.1972
000928,NaN,NaN,NaN,NaN,0.5007,-0.2766,-0.2739,-0.1192,-0.4141,0.0966,0.6195,0.8738,-0.5731,1.0874,0.6547,-0.1855,-0.3037,0.0409,0.6631,0.1024
601038,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0921,0.4655,-0.0361
600573,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0814,-0.2552,0.0684,1.2354,-0.5338,1.045,0.1525,-0.4812,-0.0448,-0.0688,0.579,0.7075
600429,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.4488,-0.2196,0.1905,2.3455,-0.3315,NaN,-0.0559,-0.3276,0.2603,0.1289,0.2201,-0.1499
601015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.3499
601117,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0924,0.5438,-0.0871,0.3772,-0.3368
600348,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0846,-0.2665,0.7092,2.4907,-0.6006,3.6719,0.5225,-0.4878,-0.0231,-0.5339,0.5443,-0.3719
600350,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3155,-0.2308,-0.0082,0.241,1.2319,-0.5117,0.1003,-0.0832,-0.309,0.1053,-0.106,0.9266,0.2325
600703,NaN,0.3832,0.1622,-0.3488,0.6607,-0.0634,-0.2928,-0.2857,-0.2045,-0.4286,-0.2,6.6938,NaN,4.7863,0.6672,-0.5196,0.3058,1.0465,-0.1835,0.5206
000411,NaN,-0.0243,-0.0633,0.0412,0.4581,-0.1335,-0.226,-0.3446,0.0335,-0.1283,0.0131,2.0918,-0.4719,0.7201,0.4367,-0.1036,-0.1156,0.243,1.3094,NaN
002428,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.5268,0.6024,0.1199,0.2062,0.1194
600596,NaN,NaN,NaN,NaN,NaN,NaN,-0.3257,-0.2331,0.685,0.5374,1.304,2.666,-0.52,0.45,-0.2523,-0.5899,0.1703,0.4035,0.078,-0.1732
002644,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2974,0.7221,0.3394,0.8745
600971,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.3623,0.3559,3.2351,-0.7602,2.514,0.5231,-0.4401,0.0096,-0.4725,0.5023,-0.3948
600113,NaN,NaN,0.0995,-0.0318,0.4596,-0.2042,-0.2935,-0.3335,-0.1205,-0.0446,NaN,1.3262,-0.5333,1.0591,0.6411,-0.3475,1.1736,-0.1459,0.5391,0.0563
600495,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1754,1.9913,0.2789,-0.2801,0.1447,0.5227,-0.4063,0.4428,-0.1436,1.8501,-0.2662
000403,NaN,-0.1421,0.2477,0.9107,1.1363,-0.3003,-0.2207,-0.4403,-0.348,-0.2287,-0.3198,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1574,0.5192
002708,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8237
002291,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0322,-0.3151,-0.4144,-0.0656,0.4779,0.7352
600320,NaN,NaN,NaN,NaN,NaN,-0.0302,-0.2764,0.4671,0.2759,0.4459,1.6791,1.3465,-0.6814,0.5832,-0.3507,-0.289,-0.2745,0.0029,1.1579,-0.2331
600566,NaN,NaN,NaN,NaN,NaN,NaN,-0.2924,-0.328,-0.2727,-0.1354,0.0241,1.1294,-0.5069,1.1289,0.2145,-0.3501,0.0507,2.1525,-0.0629,0.3174
600691,-0.0772,0.25,0.1417,0.731,0.5299,-0.343,-0.1728,-0.3527,-0.5907,-0.0416,0.8113,NaN,-0.521,1.635,0.0942,-0.139,0.5713,-0.0784,-0.0357,-0.0798
600386,NaN,NaN,NaN,NaN,NaN,NaN,-0.1524,-0.0977,-0.0636,-0.3431,1.0196,2.3112,-0.7126,0.9927,-0.3195,-0.3054,-0.0255,0.2065,0.378,0.4305
000691,NaN,NaN,-0.3059,0.0206,0.9705,-0.3916,-0.1969,-0.2984,-0.6115,-0.1361,0.1849,4.0,NaN,NaN,-0.1128,-0.2694,0.4779,-0.1599,0.228,0.6542
600538,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0962,-0.3064,NaN,4.0164,-0.7541,1.7043,-0.2617,-0.1597,0.0554,-0.0675,0.4346,NaN
300164,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2004,0.6864,-0.1365,-0.0229
600719,NaN,0.6095,-0.2751,-0.0616,0.5158,-0.1868,-0.3233,-0.0635,-0.2326,-0.2634,0.0874,1.4536,-0.6092,1.3086,0.3859,-0.5196,0.1637,0.0009,0.3033,0.5714
002661,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1188,0.0775,0.3227
002128,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.737,2.6109,0.1419,-0.4762,0.0522,-0.4422,0.427,-0.2435
601088,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.7215,0.9095,-0.2469,0.0039,0.0616,-0.3754,0.6021,-0.3385
002231,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4901,0.146,-0.2,0.0298,0.0289,0.3186,NaN
600459,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.4081,-0.0971,NaN,2.3632,-0.8064,1.8544,0.5034,-0.4848,0.1543,0.1268,0.3234,-0.0148
601997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
000825,NaN,NaN,NaN,1.5525,-0.0015,0.0642,-0.3364,0.4868,-0.1429,-0.1008,2.6303,1.5593,-0.7717,1.4886,-0.4064,-0.3211,0.0057,-0.2918,1.18,-0.2477
002458,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.2196,-0.1541,-0.1133,0.3704,1.7297
600883,-0.307,0.6792,NaN,0.8006,0.5967,-0.2973,-0.081,-0.2698,-0.1329,0.0078,0.5652,2.4911,-0.7865,1.4431,0.2667,-0.3675,-0.2553,-0.1465,0.6914,0.7146
000157,NaN,NaN,NaN,NaN,NaN,0.1538,-0.2167,0.5511,-0.2867,-0.0192,2.549,2.7486,-0.585,1.3438,0.4167,-0.2973,0.2496,-0.4166,0.4259,-0.284
600505,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1525,-0.3405,-0.3363,0.5733,NaN,-0.568,1.6852,-0.1369,NaN,-0.0848,0.1054,0.114,-0.0365
603822,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
002143,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.7061,1.4245,-0.2432,-0.2651,-0.1009,0.4178,NaN,1.4718
600531,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5266,-0.2895,-0.3746,0.933,4.0027,-0.7612,1.5013,0.9813,-0.5415,0.1022,-0.5062,0.7401,-0.027
603889,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
000780,NaN,NaN,-0.2128,0.5202,0.3446,-0.3382,-0.2117,-0.1446,-0.2291,-0.333,0.2603,3.3883,-0.704,2.1486,0.0399,-0.3521,-0.0448,-0.5554,0.6139,-0.2377
601918,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.4802,NaN,-0.1845,-0.2231,-0.1094,-0.4704,0.757,0.2703
002313,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4061,-0.3091,-0.091,0.1803,-0.2999,0.1861
000537,1.0036,0.3278,0.3125,2.8912,0.8007,-0.4126,-0.157,-0.3422,-0.2787,-0.4979,1.5021,1.3536,-0.782,3.4199,-0.3814,-0.3892,0.4971,-0.3064,0.6599,0.1826
600694,0.9064,0.3415,-0.1714,-0.0803,0.6681,-0.1335,-0.1918,0.0239,0.5071,0.7769,0.6783,0.8981,-0.6565,1.428,0.1198,-0.3467,0.0561,-0.1704,0.9777,-0.0538
000898,NaN,NaN,-0.4018,0.0868,0.3968,-0.1212,-0.1293,0.9406,-0.0357,-0.2341,1.999,2.1732,-0.7434,1.1386,-0.4861,-0.4363,-0.0457,-0.2751,1.1254,-0.25
300237,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.1538,1.108,0.5526,NaN
600868,1.8378,0.9924,-0.1362,0.1787,0.3615,-0.1779,-0.1321,0.247,-0.2093,-0.3873,0.768,1.9955,-0.6903,0.8049,-0.1486,-0.3683,0.3568,-0.1667,0.6889,0.8211
601969,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.2054
